class_folder,class_name,filename,severity_ratio,severity_percent,grade,leaf_pixels,disease_pixels
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,16cdaa11-8d94-43ff-9acc-14048ad8f77f___UF.GRC_YLCV_Lab 02178_final_masked.jpg,0.5711,57.11,Severe,20619,11776
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1874ab4f-3257-49d0-83ca-170c25ad7a33___UF.GRC_YLCV_Lab 01323_final_masked.jpg,0.3266,32.66,Moderate,23739,7753
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,190aa5ac-cb64-4429-bb9b-b0be51e785f9___YLCV_GCREC 1986_final_masked.jpg,0.454,45.4,Severe,23947,10873
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1aaf8680-14bf-494c-80e7-808f0d3730df___YLCV_GCREC 5151_final_masked.jpg,0.6328,63.28,Severe,11638,7365
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1af287e6-9d1e-4501-a113-d1a2b7c54b62___YLCV_GCREC 5321_final_masked.jpg,0.3705,37.05,Moderate,21672,8030
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1b4ded19-b85b-4916-a158-6d8203062996___YLCV_GCREC 2230_final_masked.jpg,0.4426,44.26,Severe,22031,9751
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1b55735a-c10e-4ea9-969d-8fb3fac8622f___UF.GRC_YLCV_Lab 02818_final_masked.jpg,0.5326,53.26,Severe,19479,10374
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1c9968b7-d736-4101-865a-4d77053d4e94___YLCV_NREC 2643_final_masked.jpg,0.335,33.5,Moderate,12058,4039
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1ef18d98-ddde-49b2-b65a-51f372248683___UF.GRC_YLCV_Lab 01467_final_masked.jpg,0.2128,21.28,Moderate,23858,5078
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,1ff39e2a-e4e5-4090-a87d-245171c14f5b___UF.GRC_YLCV_Lab 01340_final_masked.jpg,0.1805,18.05,Moderate,18248,3294
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,205dc547-b4f5-4d86-b9ae-c91a768e29ac___UF.GRC_YLCV_Lab 09544_final_masked.jpg,0.145,14.5,Mild,21976,3186
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,20725603-a5bc-47a2-b087-ede929c0bfe6___UF.GRC_YLCV_Lab 01830_final_masked.jpg,0.4367,43.67,Severe,19848,8667
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2189b411-e05b-4bec-9074-992959cac628___YLCV_NREC 2251_final_masked.jpg,0.4799,47.99,Severe,17715,8501
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,226c82e1-110c-4ad1-8c0d-a15d3ea4b39f___UF.GRC_YLCV_Lab 01592_final_masked.jpg,0.5296,52.96,Severe,19225,10181
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,258ab174-72df-42b5-80b6-56ff7fc2a3a8___UF.GRC_YLCV_Lab 02610_final_masked.jpg,0.6172,61.72,Severe,25140,15517
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2655f38e-1585-4c73-a7f6-cb46e59e1665___YLCV_GCREC 2524_final_masked.jpg,0.4954,49.54,Severe,20161,9987
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2768df4c-3c40-4524-a3cb-c5f75e9f167f___YLCV_GCREC 2005_final_masked.jpg,0.3605,36.05,Moderate,25097,9048
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,29ff474f-12ea-4c39-b2a9-0ee050b879e9___UF.GRC_YLCV_Lab 03200_final_masked.jpg,0.2145,21.45,Moderate,22747,4880
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2c7ec9c3-3b39-4102-b8c7-957cd56f90dd___YLCV_NREC 0151_final_masked.jpg,0.3623,36.23,Moderate,20727,7510
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2c89426e-b54e-4a2d-b8d9-993e4a678952___YLCV_NREC 2236_final_masked.jpg,0.3332,33.32,Moderate,17316,5769
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,2dfcaad2-0257-46da-8a5f-3684d6ff6d0b___YLCV_NREC 2381_final_masked.jpg,0.345,34.5,Moderate,20172,6960
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,33bfdfb8-ca72-4d84-a7dc-e37d4b538195___YLCV_NREC 2332_final_masked.jpg,0.2919,29.19,Moderate,17243,5033
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,38df156b-eafd-4610-9649-67c51d016a13___UF.GRC_YLCV_Lab 01776_final_masked.jpg,0.5074,50.74,Severe,25011,12691
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,39609ee5-6ac6-4932-b758-3d059fbb2c38___YLCV_NREC 2267_final_masked.jpg,0.4763,47.63,Severe,18581,8850
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3a5a7bd1-55df-4afd-a9d5-0e93fd42be27___UF.GRC_YLCV_Lab 01324_final_masked.jpg,0.2218,22.18,Moderate,26694,5920
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3bacf94d-311e-4403-8cee-8f9c63cd1aaa___UF.GRC_YLCV_Lab 02739_final_masked.jpg,0.509,50.9,Severe,26578,13529
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3c81738c-1241-4bc8-a55a-dc0efb3250ce___YLCV_GCREC 2390_final_masked.jpg,0.1637,16.37,Moderate,25642,4197
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3dad9878-258c-4d27-b5f3-a06c0ed3c318___UF.GRC_YLCV_Lab 01995_final_masked.jpg,0.4346,43.46,Severe,17635,7665
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3f2be9e5-4587-4559-8b49-7cad446c4d98___YLCV_GCREC 2733_final_masked.jpg,0.403,40.3,Severe,19077,7688
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,3f6c8220-842b-44ee-a3c7-7a8ae50412bc___YLCV_NREC 2543_final_masked.jpg,0.2312,23.12,Moderate,13966,3229
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,494fb42c-a660-4bf6-ac9d-b5feaa0d6ec5___UF.GRC_YLCV_Lab 01795_final_masked.jpg,0.3943,39.43,Moderate,28443,11214
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,4bef8634-a0e1-47c3-8be9-52ed47b4bb22___UF.GRC_YLCV_Lab 01582_final_masked.jpg,0.4523,45.23,Severe,16778,7589
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,4e6c618f-81e3-47cf-b4b4-cbe2098621ce___YLCV_NREC 2587_final_masked.jpg,0.3478,34.78,Moderate,16361,5690
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,4ead057d-3548-411a-a573-fe75c1218719___UF.GRC_YLCV_Lab 02608_final_masked.jpg,0.5787,57.87,Severe,25485,14748
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,4fb6720b-508c-49cc-b3e0-81656128bf59___YLCV_GCREC 1999_final_masked.jpg,0.2378,23.78,Moderate,22312,5306
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,51749001-e339-47a9-bcdf-4cd9905ba7b2___YLCV_NREC 2720_final_masked.jpg,0.4692,46.92,Severe,12448,5841
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,526bc568-af03-4503-9e54-f207342eee85___YLCV_GCREC 2017_final_masked.jpg,0.5457,54.57,Severe,21367,11661
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,542641d4-51a1-4356-83b4-fbb4e8733c93___YLCV_GCREC 5482_final_masked.jpg,0.2623,26.23,Moderate,23578,6184
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,5508c425-e7e5-4cfa-8e82-6f9eb5e91f3b___YLCV_GCREC 5414_final_masked.jpg,0.2653,26.53,Moderate,25757,6833
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,56ba0dc9-340e-44f8-aa1a-947639c33ffb___UF.GRC_YLCV_Lab 03285_final_masked.jpg,0.4198,41.98,Severe,24443,10262
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,5c520352-9e9d-4771-aaca-957f56406c0a___UF.GRC_YLCV_Lab 01673_final_masked.jpg,0.3945,39.45,Moderate,20428,8059
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,5e3272b0-298c-4c66-8b76-aece9efb31d7___UF.GRC_YLCV_Lab 03293_final_masked.jpg,0.3764,37.64,Moderate,20444,7695
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,5eb231c8-5ad1-4cc9-98b8-4de3adc75649___UF.GRC_YLCV_Lab 09498_final_masked.jpg,0.2732,27.32,Moderate,17018,4650
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,5f4c7b5e-0f27-402e-9226-9a76d5058528___UF.GRC_YLCV_Lab 01481_final_masked.jpg,0.3732,37.32,Moderate,21761,8121
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,60a19659-7e7d-4163-960b-add05432aea2___UF.GRC_YLCV_Lab 02432_final_masked.jpg,0.5844,58.44,Severe,27365,15992
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,60fb77ed-7d2f-481c-99ef-0c32febda7a9___UF.GRC_YLCV_Lab 09524_final_masked.jpg,0.3388,33.88,Moderate,16335,5535
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,616f702b-a019-4292-9c72-af6ff050b99b___UF.GRC_YLCV_Lab 03311_final_masked.jpg,0.4226,42.26,Severe,23541,9949
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,62541cc6-4e4e-4316-af45-159254d4510d___YLCV_NREC 2602_final_masked.jpg,0.3282,32.82,Moderate,16157,5302
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,65314250-0d10-4f56-8592-38bb55534d4d___UF.GRC_YLCV_Lab 03206_final_masked.jpg,0.2961,29.61,Moderate,25573,7571
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6588edba-f34c-47a7-ac40-85a8dfdfc7de___UF.GRC_YLCV_Lab 02395_final_masked.jpg,0.4524,45.24,Severe,29664,13421
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,65cfef61-0347-46d8-99e8-49643a60c649___YLCV_GCREC 1995_final_masked.jpg,0.4512,45.12,Severe,20369,9191
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6661492a-225c-45ea-88d5-1b8ee9c3f34c___YLCV_GCREC 2922_final_masked.jpg,0.2245,22.45,Moderate,19247,4320
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6682d50c-6d7d-418e-b775-d32dc48a7d86___YLCV_GCREC 2840_final_masked.jpg,0.4969,49.69,Severe,20832,10352
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,67827bc5-e033-4e96-ae21-12c06dffa03f___YLCV_GCREC 5300_final_masked.jpg,0.5308,53.08,Severe,18220,9672
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6a549642-be42-43e7-920d-138d2f6d61b8___UF.GRC_YLCV_Lab 01325_final_masked.jpg,0.2255,22.55,Moderate,25025,5643
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6bd38152-a092-419b-974e-1a7231794f4e___YLCV_NREC 2131_final_masked.jpg,0.4944,49.44,Severe,18700,9246
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6c6c2702-7036-4d75-99a3-7da8df966606___UF.GRC_YLCV_Lab 02390_final_masked.jpg,0.3898,38.98,Moderate,28189,10988
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6cb27ec4-66b3-43ec-a768-1d5f45087ca0___YLCV_NREC 2330_final_masked.jpg,0.2968,29.68,Moderate,16760,4975
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6ce8a914-e93e-4597-bc63-56cce724fd4b___UF.GRC_YLCV_Lab 01411_final_masked.jpg,0.165,16.5,Moderate,16768,2767
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6db961db-79dd-4325-93dd-07cfa78b7a2b___YLCV_GCREC 2250_final_masked.jpg,0.2298,22.98,Moderate,19642,4513
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6e1df9ed-44b3-4744-a060-c47a236565e3___UF.GRC_YLCV_Lab 02203_final_masked.jpg,0.2691,26.91,Moderate,17840,4800
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,6edd2832-4dcf-45c0-8895-c789e056f086___UF.GRC_YLCV_Lab 03249_final_masked.jpg,0.2598,25.98,Moderate,21370,5551
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,72438b76-1114-43ae-a402-c2a84763d776___YLCV_GCREC 2301_final_masked.jpg,0.4229,42.29,Severe,14415,6096
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,733f48d1-096c-4c87-b23c-8fa009241f09___UF.GRC_YLCV_Lab 01384_final_masked.jpg,0.2957,29.57,Moderate,25172,7444
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,78d7cbe2-8f58-4bd4-a2e3-cd89ce41f384___YLCV_GCREC 5125_final_masked.jpg,0.3019,30.19,Moderate,17245,5207
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,79586add-4eda-40ea-b500-c81030daa0d1___YLCV_GCREC 5123_final_masked.jpg,0.391,39.1,Moderate,23653,9249
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,7a8c7fa6-1dee-478c-a395-4c15ff82f44c___UF.GRC_YLCV_Lab 02783_final_masked.jpg,0.3789,37.89,Moderate,25110,9513
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,7c253e30-e121-4c44-be3a-53f121104f77___YLCV_NREC 2818_final_masked.jpg,0.4171,41.71,Severe,12662,5281
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,801e82bd-bffa-47a5-b90d-8b7b3512a4b2___UF.GRC_YLCV_Lab 03304_final_masked.jpg,0.3802,38.02,Moderate,23772,9038
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,8244735f-4ba8-4ab0-8130-e315189986a3___YLCV_GCREC 5460_final_masked.jpg,0.1988,19.88,Moderate,22454,4464
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,88add9ee-ba74-449d-99d2-a60db4e69247___UF.GRC_YLCV_Lab 01992_final_masked.jpg,0.4009,40.09,Severe,24331,9755
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,8b2d1dc6-858b-452e-99a2-6ffbbc211051___UF.GRC_YLCV_Lab 09391_final_masked.jpg,0.1772,17.72,Moderate,23112,4095
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,8d92b50f-31a2-43dc-b32b-04b3e6d9103a___YLCV_GCREC 5119_final_masked.jpg,0.4191,41.91,Severe,20413,8555
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,8ef3b7e2-0bdf-4927-8811-faa09616a94a___UF.GRC_YLCV_Lab 01994_final_masked.jpg,0.4815,48.15,Severe,21305,10259
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,915bab07-9a79-4144-9e60-4e65d44c4294___YLCV_NREC 2783_final_masked.jpg,0.254,25.4,Moderate,16904,4294
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,917fe1d1-6feb-47df-bde6-0a46f24899cf___UF.GRC_YLCV_Lab 02256_final_masked.jpg,0.3466,34.66,Moderate,19558,6779
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,91ab5697-062e-42aa-974b-25c56424d84a___UF.GRC_YLCV_Lab 02680_final_masked.jpg,0.4217,42.17,Severe,18590,7840
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,91ae7568-d6d4-4c04-b1f4-5335312f0a77___UF.GRC_YLCV_Lab 02969_final_masked.jpg,0.4769,47.69,Severe,19332,9219
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,91ca0680-4696-4828-8bac-8d42436f9559___YLCV_GCREC 1947_final_masked.jpg,0.5281,52.81,Severe,23865,12602
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,92f5b61b-1970-41b3-9c72-f648feadd735___UF.GRC_YLCV_Lab 08482_final_masked.jpg,0.665,66.5,Severe,18787,12494
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,940c854e-15a0-4825-a6ca-9a6898ac8265___UF.GRC_YLCV_Lab 02051_final_masked.jpg,0.3582,35.82,Moderate,16804,6020
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,997edb0d-f419-4048-b29f-d4462b4479e2___UF.GRC_YLCV_Lab 03244_final_masked.jpg,0.1924,19.24,Moderate,22690,4365
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,99d03333-064f-4a57-aeda-13b5fe17219e___UF.GRC_YLCV_Lab 01634_final_masked.jpg,0.3109,31.09,Moderate,20865,6487
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,9c2c72fa-d7a8-4b4b-8236-093030ae7617___YLCV_GCREC 2024_final_masked.jpg,0.4059,40.59,Severe,25637,10406
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,9d53aaa4-160d-46b7-a45c-391bceac5d79___YLCV_GCREC 5422_final_masked.jpg,0.207,20.7,Moderate,16252,3364
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,9f1e41b6-c547-481b-9bfe-bbb62e0ebec5___YLCV_GCREC 5431_final_masked.jpg,0.2783,27.83,Moderate,21776,6060
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,9f6baab7-e004-4b7f-b350-15235d53bbdd___YLCV_GCREC 2129_final_masked.jpg,0.498,49.8,Severe,24156,12030
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,a3b0fe3a-8a97-479f-908e-dc0c08d0771b___UF.GRC_YLCV_Lab 01419_final_masked.jpg,0.3386,33.86,Moderate,17080,5783
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,a63b294e-c199-4f6b-ae02-23e0617143b3___UF.GRC_YLCV_Lab 08538_final_masked.jpg,0.2802,28.02,Moderate,23279,6522
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,a794f07f-c181-4e69-95a6-ac1ae5d6929b___YLCV_GCREC 2377_final_masked.jpg,0.3407,34.07,Moderate,19965,6803
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,a8f05897-4bf3-477b-9d57-4b19feb88eac___UF.GRC_YLCV_Lab 01956_final_masked.jpg,0.4978,49.78,Severe,20224,10067
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,aa164b32-92ec-44f3-b94a-8bf4f2ea0a87___UF.GRC_YLCV_Lab 02369_final_masked.jpg,0.3673,36.73,Moderate,21167,7774
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,ac076892-7775-413e-af1f-5d18a0c6eb66___UF.GRC_YLCV_Lab 02811_final_masked.jpg,0.2617,26.17,Moderate,21078,5517
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,adc3a730-4492-412b-b282-23a43f68a516___YLCV_NREC 0304_final_masked.jpg,0.6086,60.86,Severe,13655,8311
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,afd4d69e-405a-4d69-b726-c5741e38b3d9___UF.GRC_YLCV_Lab 02030_final_masked.jpg,0.2676,26.76,Moderate,18204,4872
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b068a1d4-9a65-44e8-99c7-766a8e827754___UF.GRC_YLCV_Lab 01363_final_masked.jpg,0.1885,18.85,Moderate,20543,3873
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b07298b0-5a47-4a59-87f8-ee06d8ff8ec3___YLCV_NREC 0128_final_masked.jpg,0.4063,40.63,Severe,18443,7493
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b0920815-b348-4737-b7e4-ca8ca72a1501___UF.GRC_YLCV_Lab 02984_final_masked.jpg,0.3867,38.67,Moderate,20248,7830
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b15d8e06-e6dc-4c14-b20e-89c6ba801daf___UF.GRC_YLCV_Lab 02795_final_masked.jpg,0.2555,25.55,Moderate,21242,5427
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b1f03808-9162-4105-91a4-5db4a3596683___UF.GRC_YLCV_Lab 01774_final_masked.jpg,0.5183,51.83,Severe,21641,11217
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b512c4b3-4f83-460c-b9ec-cad80c26271e___UF.GRC_YLCV_Lab 02990_final_masked.jpg,0.3937,39.37,Moderate,20534,8084
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b613012a-7de8-4891-9d9a-0f075e4fc9f1___YLCV_NREC 0094_final_masked.jpg,0.3735,37.35,Moderate,19608,7323
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b83635c3-2d03-4b7d-bb99-1506b311d7e8___UF.GRC_YLCV_Lab 02746_final_masked.jpg,0.4525,45.25,Severe,15025,6799
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,b9dad63a-772d-42ed-9487-d7b13ff2cb8b___YLCV_GCREC 2636_final_masked.jpg,0.2773,27.73,Moderate,23515,6520
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,bcd05e57-4a54-41f0-a586-18abba3c1caa___UF.GRC_YLCV_Lab 03035_final_masked.jpg,0.0554,5.54,Mild,20891,1157
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,bd0e0dde-52fd-4c18-ad4e-0e3cc10c920f___UF.GRC_YLCV_Lab 08441_final_masked.jpg,0.8966,89.66,Severe,22563,20231
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,bd8dade5-7c82-40ad-b12f-9dcc1e394e76___UF.GRC_YLCV_Lab 03342_final_masked.jpg,0.3443,34.43,Moderate,20537,7070
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,be67f74f-648f-4ab8-9478-76be838649a8___UF.GRC_YLCV_Lab 03321_final_masked.jpg,0.5653,56.53,Severe,19848,11221
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,c0a6a41c-a5bc-4e9b-98a2-c6d478f0d7fb___UF.GRC_YLCV_Lab 02926_final_masked.jpg,0.4828,48.28,Severe,23341,11268
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,c735cec4-01f5-4f3e-8475-57b069caaf6f___YLCV_NREC 2040_final_masked.jpg,0.2959,29.59,Moderate,19002,5622
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,cacec416-e9ae-4aff-a687-68a6fdbd3107___YLCV_GCREC 1932_final_masked.jpg,0.5254,52.54,Severe,18096,9507
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,cbf86900-e987-4675-b7a3-23802305f415___UF.GRC_YLCV_Lab 01493_final_masked.jpg,0.5548,55.48,Severe,20862,11575
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,cde91c06-5346-4b7e-807e-afa22a42a7cb___UF.GRC_YLCV_Lab 01402_final_masked.jpg,0.2412,24.12,Moderate,18336,4422
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,cf6b1631-2e64-492c-ae12-60cdea9f205b___UF.GRC_YLCV_Lab 02582_final_masked.jpg,0.4627,46.27,Severe,23488,10868
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,cf7105a7-3ba3-4676-af9b-131e89655464___UF.GRC_YLCV_Lab 03318_final_masked.jpg,0.5076,50.76,Severe,19169,9730
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,d2791711-859b-444d-a490-c591740244b3___YLCV_GCREC 2475_final_masked.jpg,0.5145,51.45,Severe,23660,12174
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,d3134594-e868-4bc8-8a16-5db5b156e1ac___UF.GRC_YLCV_Lab 02096_final_masked.jpg,0.3112,31.12,Moderate,21040,6548
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,d398976c-0416-496c-b3ca-d3e54db3a9df___UF.GRC_YLCV_Lab 08523_final_masked.jpg,0.6876,68.76,Severe,23722,16311
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,d6eabf40-9977-454d-9165-ef18001c18bb___YLCV_NREC 2151_final_masked.jpg,0.2484,24.84,Moderate,10384,2579
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,d7df2a2e-e351-43a1-8cc3-8f7078bda0c2___YLCV_GCREC 1895_final_masked.jpg,0.3117,31.17,Moderate,24708,7702
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,dbea4bce-5815-4f1a-bb4a-025240bb3d3d___YLCV_NREC 2462_final_masked.jpg,0.4837,48.37,Severe,16737,8096
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,e0ff2b2a-a547-411b-bef9-b0563eeec249___YLCV_GCREC 2453_final_masked.jpg,0.3454,34.54,Moderate,28987,10011
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,e450a8c0-ed73-414e-8c3b-2e4aacfcf6ca___YLCV_GCREC 2849_final_masked.jpg,0.384,38.4,Moderate,17332,6656
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,e67eb2bb-960c-4532-872c-d595c6de5461___YLCV_GCREC 1988_final_masked.jpg,0.3033,30.33,Moderate,20147,6110
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,e770452b-a74a-4164-9fff-8b8d3f1a677a___YLCV_GCREC 5228_final_masked.jpg,0.2338,23.38,Moderate,16387,3832
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,e90b5582-787f-4f52-bdb5-a9822fd00922___UF.GRC_YLCV_Lab 09347_final_masked.jpg,0.1503,15.03,Moderate,22017,3310
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,eaeb08b7-357b-48de-9b3f-60d6df7b55f6___YLCV_NREC 2689_final_masked.jpg,0.1795,17.95,Moderate,15363,2758
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,ee189597-5c55-49a4-885b-00783dbdb72f___UF.GRC_YLCV_Lab 01294_final_masked.jpg,0.161,16.1,Moderate,19514,3141
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,ef6916e0-494b-4594-81e8-b7b884560aa2___UF.GRC_YLCV_Lab 02857_final_masked.jpg,0.4378,43.78,Severe,23449,10265
